source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,gcns_prob,dist_50
2207471254366415232,16.763079,18.414532,15.538418,1.0,0.0838927
2015332628207386624,13.2526865,14.812726,12.041867,1.0,0.0255167
2015344413597224320,15.006479,16.305088,13.880138,1.0,0.08925373
2015006245050317312,8.296805,8.592396,7.8298283,1.0,0.06394018
2015703094908891776,11.318633,11.9823265,10.512748,1.0,0.068404324
2015698348961991552,17.740314,17.99065,17.353445,1.0,0.05299364
2015784321325751936,16.369091,18.062344,15.123815,1.0,0.09261327
2015762605977104000,16.363693,18.207018,15.070186,1.0,0.077580534
2015266313910912384,7.5935326,7.7982726,7.235432,1.0,0.08339761
2016581501608611968,20.507109,21.716938,18.923674,0.976,0.090333715
2016572568086478464,13.93773,15.28747,12.795172,1.0,0.047121935
2016589713595827072,16.706095,19.127075,15.268712,1.0,0.045738336
2016520238203600640,14.938786,16.318468,13.788628,1.0,0.08561422
2016525495244338176,15.528066,17.153273,14.297833,1.0,0.06806249
2016541506877785088,20.166922,21.77581,18.61856,1.0,0.09718008
2016546312946421760,18.233358,20.631184,16.817713,1.0,0.07809022
2012231867975468800,14.63153,16.176413,13.425332,1.0,0.07243875
2012238465046622848,11.147219,11.876661,9.74249,1.0,0.02513695
2012455481154034176,15.923955,17.603167,14.678225,1.0,0.09705763
2012554127968057088,11.75641,12.508721,10.91067,1.0,0.06082371
2012618105802357248,11.647362,12.573534,10.698273,1.0,0.043158457
2012619720701400192,12.202946,13.674831,11.015445,1.0,0.018043082
2012585979446201216,12.03965,12.902757,11.127903,1.0,0.0719092
2012496575401699328,16.0577,17.577015,14.859396,1.0,0.09054355
2012500904728676608,13.377659,14.601824,12.280524,1.0,0.06259762
2012467915077073024,19.420013,19.70823,19.125711,1.0,0.071378216
2015582320430063232,10.153585,10.531946,9.612504,1.0,0.095563665
2012541861537716224,13.72319,14.883891,12.65364,1.0,0.08712927
2012473756235012736,18.653164,20.946987,17.196737,1.0,0.0713549
2012847044737898624,15.052105,16.388351,13.916116,1.0,0.07244642
2012670813641646208,17.64547,19.487232,16.362547,1.0,0.098368555
2012851855101245568,12.151431,12.998973,11.242779,1.0,0.07735212
2012541517936225024,20.349653,20.549925,20.073067,1.0,0.10817501
2011916101979795840,16.210249,18.09345,14.916372,1.0,0.06701072
2011868960424275328,16.907043,18.91688,15.58202,1.0,0.09735626
2011882051485654784,15.147036,16.401546,14.03828,1.0,0.09556839
2011679088500465152,18.290949,20.447266,16.937979,1.0,0.102220766
2011682661920690304,17.474339,18.738052,15.694503,0.802,0.110964105
2011874904658865792,17.053164,19.039549,15.7280855,1.0,0.082135744
2011875518833141504,13.485627,14.633744,12.394742,1.0,0.07989386
2011872739995701888,14.999788,16.434507,13.8304615,1.0,0.06599255
2011896138978210304,13.738434,15.005142,12.592156,1.0,0.08034215
2011900468305126912,15.394764,16.983858,14.175362,1.0,0.070285186
2011897307209243392,15.712792,17.241676,14.512936,1.0,0.08020045
2012871440153493376,15.01796,16.405874,13.862043,1.0,0.0994349
2012764203410951168,11.198251,11.81868,10.450673,1.0,0.073528826
2011907580771393024,15.492835,16.54038,13.894614,1.0,0.099908784
2012724410534505600,17.548595,19.557697,16.170862,1.0,0.09829902
2015603344284544768,17.969582,18.399757,17.299173,1.0,0.04624548
2015601110900394752,18.628487,21.084257,17.174206,1.0,0.0890962
2015796381593819520,16.426064,18.79507,15.040699,1.0,0.041031204
2015811736096534400,10.219723,10.835342,9.474356,1.0,0.050649934
2015629839947479168,9.255151,9.574947,8.7645,1.0,0.086689234
2012921742811266304,14.408682,15.9890585,13.178831,1.0,0.059140306
2012928271161549568,7.7204566,8.185922,7.0891604,1.0,0.08712722
2015947972461842304,17.825708,19.994398,16.47605,1.0,0.083743095
2015636883693758080,13.0707245,14.419257,11.924408,1.0,0.049370356
2015829225209563776,18.075336,20.432016,16.662758,1.0,0.091168985
2015938974511159552,14.454165,15.866063,13.289552,1.0,0.068360746
2015832012643224960,9.787068,10.136596,9.269771,1.0,0.08663923
2016655237613545728,7.2948856,7.6594806,6.7606926,1.0,0.055796504
2016667091723335168,13.142685,14.120528,12.139481,1.0,0.09044911
2016667091723335040,16.295557,,,0.978,0.08855057
2016025148730107264,19.029436,21.309872,17.542799,1.0,0.0807522
2015902755042353408,18.6027,20.951874,17.148788,1.0,0.08934701
2016217352811308672,20.3659,21.574266,18.799404,1.0,0.08901311
2016283014271372032,20.46101,21.815933,18.898336,0.994,0.11242691
2012946546232262272,9.588672,9.954977,9.040725,1.0,0.07361193
2012946550543506816,14.464085,,,0.86,0.076993726
2013057012796242048,8.18854,8.480601,7.722287,1.0,0.0698312
2013056948383555072,16.286005,,,0.962,0.067890026
2013046915340000128,14.570733,16.09969,13.367794,1.0,0.06407258
2013000873287424768,16.234934,18.284601,14.891725,1.0,0.06904259
2013002763073816192,16.980583,18.805002,15.716747,1.0,0.0943079
2013060281278063616,13.054418,14.218756,11.974423,1.0,0.06755874
2013069554095269120,9.23291,9.603434,8.677611,1.0,0.104410425
2015992988020982400,12.462421,13.521086,11.439101,1.0,0.0588052
2016050059548472064,16.176695,18.015318,14.886303,1.0,0.08439372
2016050059543537408,18.290886,20.854206,16.751715,1.0,0.085902974
2016059572888908416,12.163506,13.138222,11.186713,1.0,0.054959457
2013066015044602752,18.426502,20.722788,16.97077,1.0,0.07756655
2013035095588899328,17.175295,19.208101,15.860947,1.0,0.09300726
2013016266452521984,15.853903,17.23346,14.61838,1.0,0.10348249
1118338535315102080,19.929926,,,0.614,0.11604013
1087317567082694912,19.49691,19.845566,18.835323,1.0,0.086618304
2237477373362109568,13.55408,14.766079,12.461688,1.0,0.08529561
2237479125708758784,12.518432,13.944909,11.346011,1.0,0.023944922
2236029179109643904,15.075854,16.281933,13.987205,1.0,0.08742179
2237535750557409792,14.514624,15.963747,13.331504,1.0,0.0778814
2239047750844170240,16.585794,18.363087,15.32378,1.0,0.093079925
2239042906121854976,15.1845,16.214334,13.60735,0.976,0.108645335
2216568952874026880,19.085024,19.609558,18.506275,1.0,0.07059137
2227233773282607488,17.24155,17.32898,17.016573,1.0,0.088692516
1054193507986658432,18.76309,19.077423,18.325655,1.0,0.095895804
2228643622067019648,14.696048,16.362392,13.437261,1.0,0.058272596
2228711207670801408,20.765068,20.030493,19.269459,0.954,0.10915409
2217599818043611520,15.049229,16.757568,13.797498,1.0,0.051984176
2160066154127447424,11.378293,11.926842,10.680402,1.0,0.09378111
2239072970892020224,15.433687,17.33888,14.072251,1.0,0.051760513
2239051869714622976,15.852995,15.801332,15.982793,1.0,0.083961494
2239098809415353088,14.500443,15.830072,13.363423,1.0,0.08327295
2239092963963164416,11.791295,12.4567795,11.004701,1.0,0.088705786
2239177012179664768,14.004664,15.557851,12.799066,1.0,0.03186631
2239212196551580032,13.651192,14.77822,12.564924,1.0,0.08660195
2239230579009096192,16.205355,16.8649,14.701435,1.0,0.088688806
2239185911351963776,15.571421,17.10709,14.368496,1.0,0.09245552
2239186083150652160,16.690186,18.57372,15.402917,1.0,0.07275563
2239300221906696320,20.40535,21.370722,18.958725,1.0,0.09297951
2239359943426529280,14.795244,16.402033,13.574823,1.0,0.051003776
2239373652962256128,10.302476,10.678305,9.758439,1.0,0.08951166
2239735289208387968,14.820909,16.456121,13.5911045,1.0,0.057568558
2239599804462434560,19.153492,19.477936,18.697289,1.0,0.10088043
2239262804148935680,8.128352,8.395395,7.680197,1.0,0.077215835
2239262808444806784,13.8685665,,,0.988,0.07915282
2239377084639464832,17.437683,19.5138,16.113714,1.0,0.07982791
2240127574340994560,15.520121,16.602407,14.485666,1.0,0.07451391
2240031951187372928,16.424372,16.455439,16.424114,1.0,0.08529368
2239656605407754496,17.33955,19.38161,16.01457,1.0,0.09165414
2240065932970335360,16.545465,18.658588,15.213352,1.0,0.06730816
2239863725909977856,9.476542,9.8403225,8.946692,1.0,0.088730395
2239890595225449344,14.260934,,,1.0,0.0839739
2239890595225449216,11.973843,12.741387,11.066972,1.0,0.083654955
2240093729999075456,16.3061,18.03003,15.052227,1.0,0.100370586
2240098231123347968,10.728137,11.142695,10.148411,1.0,0.099967994
2155723461155151232,16.13471,18.516275,14.738775,1.0,0.052343734
2239800057315034368,13.112092,14.498099,11.955846,1.0,0.030215941
2251809503132053888,15.982485,17.574291,14.6920185,0.998,0.099554405
2251809507428674048,15.875175,17.464718,14.56595,1.0,0.099450015
2251809881089113472,12.032135,12.741969,11.218796,1.0,0.09924999
2252046898861013760,17.412209,19.499788,16.067171,1.0,0.09727535
2251825308611879040,17.545807,20.33046,16.064968,1.0,0.046217795
2155759981260696960,16.717463,17.785927,15.233371,1.0,0.06546531
2155761600464808832,9.000869,9.310954,8.521735,1.0,0.07177301
2155761600465416960,13.729792,13.871442,12.450787,1.0,0.072149664
2155794070417681664,13.966231,15.443536,12.763636,1.0,0.05079446
2239763945230091136,16.26723,18.17367,14.974138,1.0,0.063519366
2239931998710265344,16.353518,18.527939,14.988052,1.0,0.04886857
2239934537033387008,12.953661,14.01844,11.931575,1.0,0.07391632
2240291161054777856,16.195236,17.90315,14.941238,1.0,0.100210525
2240332736338153472,12.114089,12.940172,11.224088,1.0,0.07752734
2239948628823729280,17.152746,19.844175,15.714634,1.0,0.043006185
2251849364723453056,19.986973,20.818417,19.518044,1.0,0.09412155
2251827511931553792,16.24606,18.00862,14.983602,1.0,0.073773526
2251883410929764608,15.877089,17.712898,14.596903,1.0,0.059269994
2251878222608705280,9.406083,9.783804,8.860694,1.0,0.07712251
2251878261265268096,16.26347,16.251087,16.269299,1.0,0.07732454
2155811319006449792,16.227736,17.649122,15.064718,1.0,0.094826534
2251963885732828160,15.625808,17.232597,14.401883,1.0,0.09093267
2251957318725965952,19.174404,19.581425,18.664715,1.0,0.08531606
2251991510962607744,16.007883,17.819277,14.730632,1.0,0.062454376
2252055007759304704,16.906313,18.89498,15.595986,1.0,0.09547958
2155864297427283328,20.217676,21.178467,18.717669,1.0,0.08118632
2155780601400288256,14.572398,15.896622,13.439382,1.0,0.06322643
2155960371551164416,15.014532,15.0430355,15.002388,1.0,0.041222706
2155960199752466176,14.720482,16.273684,13.507572,1.0,0.08050936
2155971018774195968,18.147326,20.52105,16.786919,1.0,0.09631007
2155984217209590784,15.233056,16.63394,14.062142,1.0,0.096186414
2155984389008393088,8.60824,8.922655,8.120735,1.0,0.096653365
2155987378305648000,19.969307,21.37826,18.389582,1.0,0.04918039
2155992291748233344,16.891094,18.988092,15.560194,1.0,0.064672135
2155913504866686720,15.880537,17.40237,14.648138,1.0,0.0791683
2155913470508521728,13.765966,14.902757,12.7064495,1.0,0.079151414
2156294760525421440,8.212097,8.485074,7.7744303,1.0,0.08806949
2156293661013773568,8.651611,8.903882,8.232784,1.0,0.09361394
2156705462478296832,14.482844,16.00697,13.281803,1.0,0.076515354
2156708619276524416,11.905663,12.65709,11.062701,1.0,0.09152098
2252086305184664192,18.257442,18.395218,17.9839,1.0,0.09218439
2252090741885213440,14.204604,15.58103,13.050784,1.0,0.07051054
2252100156455944320,16.137465,18.161118,14.808333,1.0,0.061334383
2156072040701049088,8.221006,8.49938,7.777311,1.0,0.087894835
2252103558070034304,12.434342,13.332415,11.501665,1.0,0.07207082
2252129396593420928,14.108571,15.514425,12.946986,1.0,0.06447084
2252065006443094144,16.07655,,,1.0,0.08955549
2252065006441741440,15.687562,17.060009,14.115041,1.0,0.09397998
2252224676147757440,13.14694,14.113623,12.171044,1.0,0.096739516
2252232922485048320,14.746056,16.232721,13.557022,1.0,0.09544978
2252234395660236416,20.016138,21.719109,18.504578,0.998,0.095892824
2252238523122400256,11.204209,12.057431,10.287941,1.0,0.05317796
2252149359599429632,20.45674,,,0.562,0.11279967
2252245704307650432,13.217344,14.116028,12.279751,1.0,0.083389565
2252152726856477440,13.02246,13.981541,11.741207,0.942,0.05871994
