source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,gcns_prob,dist_50
257024900426299904,10.080694,10.482677,9.507721,1.2143247,1.0,0.07731714
233369938547947264,14.280008,15.6699095,13.122643,1.4238518,1.0,0.0791883
233369938547945600,15.7603655,17.51045,14.499683,1.4889523,1.0,0.079399936
233389729757604992,15.883538,17.442078,14.671736,1.4576916,1.0,0.086025186
233293419408148224,18.452118,20.944723,17.004818,1.6693792,1.0,0.0855006
233300325719733120,17.409447,19.492153,16.066479,1.5566121,1.0,0.088013254
233113889778214016,13.183361,14.174137,12.19165,1.3404688,1.0,0.06893254
233223703502612352,7.555249,7.910622,7.0240912,1.2093363,1.0,0.032355346
233076987418705280,16.910114,18.671389,15.655108,1.4804609,1.0,0.079580136
232348354809784320,15.197037,16.534092,14.058027,1.4134177,1.0,0.094869845
232355364196782336,15.932787,17.646927,14.41551,1.8521973,1.0,0.07738144
232355364192860416,15.881939,17.321625,14.506995,1.686018,1.0,0.07768514
232336328901524608,14.430061,15.9985485,13.219672,1.4544463,1.0,0.03985308
232434322872421120,12.9289665,14.275303,11.778038,1.4248812,1.0,0.05048312
232369967082456576,13.903491,15.1136055,12.812988,1.3871613,1.0,0.08251168
233301253432642688,9.621085,10.150566,8.936725,1.2359239,1.0,0.04513245
233301253433582720,14.377835,,,,0.616,0.045099944
233309087453691904,18.0989,20.580397,16.650124,1.6723024,1.0,0.07283136
233257680983483776,18.895527,21.109205,17.451283,1.686283,1.0,0.09661087
233252909280404224,16.760244,18.776268,15.432914,1.5426223,1.0,0.067637764
232484934766536704,13.686594,15.179011,12.496397,1.4432105,1.0,0.030016823
233271944575396224,14.368218,15.953093,13.149286,1.4620223,1.0,0.050812546
233644197979313152,16.7354,18.447485,15.457264,1.5158905,1.0,0.09644378
232852717106942080,18.930353,20.893486,17.372892,1.8857449,1.0,0.063587315
232833445592095744,16.063395,17.80901,14.803475,1.4886063,1.0,0.07428582
228996214429975808,9.374374,9.825721,8.712525,1.2529284,1.0,0.048622806
232836503608769792,15.966484,17.58968,14.739541,1.4657595,1.0,0.094829634
232469198006509696,10.938974,11.4098625,10.304171,1.2253417,1.0,0.08845607
232405941728749952,16.649267,18.518545,15.3806715,1.4837438,1.0,0.091027714
232588426296650368,16.501022,18.190737,15.254267,1.4800941,1.0,0.10059182
232213973865688832,20.753744,21.948275,19.281475,1.874854,0.496,0.11201335
232621720883002112,14.487297,15.781517,13.36338,1.405345,1.0,0.08545344
232544342752561664,15.25007,16.781757,14.045279,1.4537426,1.0,0.07441134
232052242584263424,15.886104,17.762785,14.59086,1.516507,1.0,0.0731167
232074954371124352,13.536465,14.710135,12.457345,1.3832968,1.0,0.08368358
232151056888640512,17.056932,18.882017,15.777514,1.5026946,1.0,0.08247285
232099452860704768,11.379289,12.441178,10.355892,1.3530828,1.0,0.03498736
232099006184108928,14.632299,15.876065,13.524917,1.3979071,1.0,0.085638545
229108884310955392,11.596343,12.512536,10.648785,1.3193597,1.0,0.053991023
229099401023095296,17.232262,19.011644,15.9489155,1.5134553,1.0,0.097607255
229071359177764736,12.580392,13.532655,11.605902,1.3344731,1.0,0.088649906
229065414944222080,15.952697,17.99307,14.607708,1.5635482,1.0,0.043731473
229065728479679232,15.349106,16.855272,14.054757,1.5677344,1.0,0.06833147
229065728479679360,13.810685,15.063021,12.673486,1.4285939,1.0,0.06827421
228997455679955712,14.939259,16.673395,13.681292,1.4877357,1.0,0.04837098
228801605170137728,15.259552,16.692842,14.085412,1.4349838,1.0,0.09049392
228992095560842240,17.038115,18.986935,15.738192,1.514224,1.0,0.074643515
228996218726379264,,,,,0.998,0.04886808
228785215575246976,8.659588,9.0555315,8.082746,1.2196662,1.0,0.04978947
229041298705959680,12.8110075,13.752411,11.850987,1.3238322,1.0,0.0834902
228836652103341952,13.229987,14.13225,12.190253,1.412655,1.0,0.09957641
228836652100016128,14.166259,,,,1.0,0.099328145
228811844372389888,16.503712,18.412603,15.198454,1.5256022,1.0,0.08794788
229143725086190336,16.975813,17.434544,16.355852,1.2203779,1.0,0.029654967
232140134791364352,16.285059,18.194172,14.978137,1.5277263,1.0,0.073522046
232140066071515520,10.728361,11.282667,10.029441,1.236531,1.0,0.07384418
232508539905491584,15.263489,16.673788,14.09627,1.4312433,1.0,0.08937264
232513762585652992,17.37246,19.49954,15.874829,1.7743483,1.0,0.09183585
229458185411727104,17.015465,17.136225,16.812496,1.1563392,1.0,0.101095945
229439424994929152,13.5413,14.522144,12.558718,1.3343599,1.0,0.09971127
229544462715944192,15.750397,17.447699,14.506321,1.4757566,1.0,0.06972738
229205362157569024,17.94749,20.217701,16.532934,1.6385536,1.0,0.091627315
229219110351926784,18.56019,18.778114,18.254484,1.1511556,1.0,0.10407777
229206014992705024,20.441545,20.79496,19.686043,1.3678625,0.9,0.1125686
229151902703810176,6.869245,7.100518,6.47504,1.1912781,1.0,0.0933825
229145507494946176,18.765594,21.320675,17.320421,1.6621723,1.0,0.08539671
229155579195699456,15.555148,18.890953,14.02791,1.7519147,1.0,0.010261553
229164547087786880,16.895943,19.087593,15.542424,1.5606027,1.0,0.09487241
229162962242394112,17.608221,20.01493,16.189846,1.6334244,1.0,0.073498316
229255321216905728,12.467316,13.288257,11.57999,1.2935879,1.0,0.07894242
232892471324745600,18.185686,20.0083,16.793901,1.6521277,1.0,0.1020651
232899966044905472,8.589628,8.887893,8.117563,1.2012023,1.0,0.07649653
232899966044906496,8.685933,8.990195,8.207599,1.2019316,1.0,0.07673538
232897487845508096,17.031336,19.098692,15.677531,1.572675,1.0,0.061082155
232992634259759872,17.022434,19.05966,15.676058,1.5657264,1.0,0.07655787
232844097110882816,15.335468,16.794447,14.158365,1.4338474,1.0,0.07336674
232844573848173952,17.885689,20.190275,16.406967,1.73006,1.0,0.066669084
233019572294054912,14.567757,15.919023,13.419317,1.4211475,1.0,0.08835793
232994146088813824,12.010018,,,,1.0,0.099520385
232994146088814592,8.175716,8.407627,7.777052,1.1934249,1.0,0.099824496
233029433539286528,16.20875,17.464073,14.668253,1.9676566,0.822,0.1159596
232980780149762304,13.919468,15.627757,12.667322,1.4841032,1.0,0.034869935
232982257618507008,9.755131,10.073475,9.261556,1.2041147,1.0,0.09884186
232960748422414336,14.241864,15.569902,13.106017,1.4116881,1.0,0.075215355
232959545831524736,15.843945,17.49264,14.605066,1.4763892,1.0,0.08034428
232706177120044928,17.482065,19.740868,16.120167,1.5661695,1.0,0.07259506
232705283766835584,14.993054,16.511166,13.793227,1.4501437,1.0,0.07457278
232757991605432704,14.018428,15.589821,12.803355,1.4595366,1.0,0.048613016
232754177670279936,19.12321,21.32205,17.709143,1.6439474,1.0,0.11105628
229637955563465472,17.86414,,,,0.46,0.104249574
229621050572238208,13.285529,14.457539,12.207917,1.3820955,1.0,0.049107842
229628163036007552,20.601254,21.02218,20.172476,1.1169248,0.926,0.112630546
232672813810538752,8.693635,9.000558,8.212593,1.2022227,1.0,0.09920261
232676730824817664,14.17534,15.460312,13.053876,1.4045538,1.0,0.07045844
232690848377629312,17.721542,17.847567,17.467043,1.1778662,1.0,0.09729706
253615005631669248,15.051665,16.54018,13.85938,1.4462962,1.0,0.07666458
232986105909113856,15.818174,17.867651,14.484923,1.547002,1.0,0.055826854
256993117668190976,13.190053,14.028753,12.288848,1.3003266,1.0,0.08218817
256995625929286656,14.870803,16.443155,13.644818,1.4724066,1.0,0.072196834
256730300028099584,15.645605,17.722668,14.310084,1.5472538,1.0,0.04245891
256724596308296448,18.569998,21.295794,17.073534,1.7292118,1.0,0.067291975
256737721731531648,13.39325,14.432297,12.373681,1.3550787,1.0,0.08953501
256738580721504384,20.249077,20.75531,19.463688,1.3226589,0.96,0.117630415
256832412872262656,18.614243,19.146498,17.85478,1.2914087,1.0,0.037552837
253837862896018304,16.340275,18.31719,15.01054,1.5499464,1.0,0.085307896
253711453411154304,18.863825,21.299877,17.386026,1.7187636,1.0,0.09344429
253664140057046912,17.051525,19.364485,15.653615,1.6115286,1.0,0.05526107
253647200707229696,16.089773,17.963686,14.761281,1.5599909,1.0,0.08222867
253757873423914240,11.963763,12.717194,11.116333,1.2810456,1.0,0.08098935
253463577966921088,18.388838,20.589434,16.990866,1.621009,1.0,0.1038392
229583392299313792,14.161271,15.442074,13.042651,1.4023153,1.0,0.058221087
229344592117754880,14.2255945,15.356728,13.169642,1.3691174,1.0,0.08254522
229322979838307072,19.267513,21.484251,17.736876,1.8178592,1.0,0.06740407
229586205497545984,14.205395,15.136302,13.249533,1.3228967,1.0,0.089521565
253416612503837312,16.686022,18.762718,15.357019,1.5386709,1.0,0.054289665
253406064064297344,15.225204,16.88083,13.984132,1.4780437,1.0,0.095139444
253334011691864832,16.678091,18.642164,15.357414,1.5394393,1.0,0.084510826
228519133757611776,19.974699,21.582106,18.453613,1.8736304,0.894,0.1076998
228451651238979072,15.752822,17.256916,14.558202,1.4463912,1.0,0.08858559
228523183914126464,18.333046,18.479195,18.064003,1.1731832,1.0,0.08546898
228532602782156288,7.5266523,7.828875,7.0524163,1.2004979,1.0,0.06764973
252562012788654464,17.408087,19.30579,16.11606,1.5099328,1.0,0.10182393
252508347177341056,17.503952,19.509573,16.190739,1.5252479,1.0,0.09129216
252300161520859904,10.800415,11.281237,10.1570835,1.2270164,1.0,0.08722321
252302326184341504,15.414115,16.654024,14.30912,1.3961643,1.0,0.08891892
253360296891558656,9.387407,9.715109,8.863938,1.2179859,1.0,0.09173188
253360331253485568,13.099312,13.892665,11.837207,1.6952696,0.944,0.09806058
253441072338148480,20.29691,20.824785,19.73503,1.1522429,0.994,0.11567076
252614518769950848,14.78272,16.200504,13.601236,1.4461945,1.0,0.059989758
252617267542601600,19.14758,21.458138,17.705772,1.6746525,1.0,0.08885951
253487359203677824,13.8515005,14.610509,12.547437,1.7595297,1.0,0.071139514
253487359206029824,10.754981,11.296289,10.058541,1.2399437,1.0,0.069667615
253391800472094464,19.608398,20.17508,18.983387,1.1788685,0.998,0.08916787
253374414444128384,14.684575,16.04826,13.536389,1.4184897,1.0,0.054344624
252719998865434624,12.371774,13.317772,11.332692,1.3995224,1.0,0.056027777
252701105308008576,15.374441,16.876844,14.179916,1.4465623,1.0,0.073753506
252696982139791360,13.962033,15.192567,12.860551,1.3944085,1.0,0.09868848
252650493413796736,12.694006,13.689091,11.703626,1.3380305,1.0,0.080315165
252570332145047168,14.370752,15.902083,13.162949,1.4573485,1.0,0.0676569
252589401799762944,16.716043,18.706167,15.393302,1.5393286,1.0,0.10122349
252592867835828992,19.23497,21.31581,17.70648,1.8270053,1.0,0.07827568
252528997380256128,19.58001,19.697311,18.707718,1.5909526,1.0,0.11118906
252320021449765888,5.9858947,6.186765,5.6336136,1.1849979,1.0,0.061074212
252319815291346304,6.77398,6.8561745,6.599883,1.166486,1.0,0.07354731
252366608956186240,12.28457,13.597026,11.145015,1.4188718,1.0,0.037611328
252443437332180480,15.682188,17.754698,14.350948,1.5420369,1.0,0.037793238
252415605943069568,13.010272,14.114049,11.965419,1.3643241,1.0,0.07620353
252369224595029760,9.714418,10.239684,9.031671,1.2364829,1.0,0.05327288
252369568192404224,15.093155,16.829178,13.838826,1.4829961,1.0,0.053112283
252401282230691584,14.112811,15.265612,13.0324335,1.389389,1.0,0.07800521
252378192486976384,16.064348,17.212732,14.131158,2.7492332,0.954,0.06629199
270549443203481728,16.17966,17.771421,14.854988,1.593276,1.0,0.09928752
270535836747313536,7.667835,7.8675947,7.3114204,1.1878364,1.0,0.07409407
270535836743026944,12.701698,,,,1.0,0.07500311
270334385600066432,12.572909,13.372974,11.702298,1.2856385,1.0,0.099946916
270447600938508288,14.493266,15.87608,13.335927,1.4251429,1.0,0.089847304
270437121218760192,15.369138,17.096922,14.112004,1.4875683,1.0,0.045876507
270387437037301248,10.856359,12.0600395,9.764734,1.3897629,1.0,0.021497943
270272946090480256,17.828222,19.837158,16.49132,1.556021,1.0,0.09742772
270285281241348224,19.04461,19.293926,18.666246,1.1728518,1.0,0.10377217
270260649602149760,15.305622,17.05111,14.045691,1.4886385,1.0,0.06462898
270357647144056064,17.040306,18.839182,15.758411,1.5091174,1.0,0.08594419
258179971749627776,9.192534,9.842746,8.419726,1.2561592,1.0,0.029293424
258229174890841344,17.954567,18.489073,17.087343,1.3788935,1.0,0.047748767
270359880527010304,12.289861,12.987543,11.4826565,1.26672,1.0,0.09268305
258355064678992640,19.462332,21.561274,17.851994,1.9599392,0.946,0.088847645
258355103335957632,17.4356,19.490818,16.088531,1.5648292,1.0,0.08075564
258330398684146048,13.971732,15.215043,12.867453,1.3946731,1.0,0.07580181
258295901507042816,16.389801,18.193998,15.1205225,1.4926027,1.0,0.07861175
258301983181764480,13.081888,14.004625,11.381724,2.3250191,0.994,0.035029717
258301983177208960,13.14187,14.0536995,11.441159,2.3291628,0.994,0.034543566
258771062328816896,14.89623,16.303637,13.731628,1.4288005,1.0,0.09251082
258773123913462528,13.979935,15.163521,12.89888,1.3830887,1.0,0.08783126
258761510321879424,16.429323,16.543003,16.22229,1.162488,1.0,0.0539888
258689664109349120,13.618957,15.2456875,12.389533,1.4682113,1.0,0.03425302
258112179985385344,14.545562,15.955423,13.380302,1.4290975,1.0,0.07518874
258734228689593856,14.577454,16.224358,13.337822,1.4775646,1.0,0.058393203
258734366128543104,14.158593,15.286544,13.102688,1.3698213,1.0,0.088905446
258729177808414976,15.287658,16.701065,14.102619,1.4510863,1.0,0.088104494
258724676682613760,16.232893,18.287704,14.885463,1.5653564,1.0,0.06809513
258447458013736064,17.14544,18.922981,15.866181,1.5085347,1.0,0.09286479
258461893403406208,16.08068,17.837702,14.8211565,1.4865975,1.0,0.06709183
258557688354679424,12.578364,13.454194,11.658462,1.3058351,1.0,0.078594096
257230062422796288,16.031712,17.517378,14.839995,1.4461191,1.0,0.09295185
257225630016573056,17.107342,19.121225,15.78398,1.537629,1.0,0.08950895
258068813702377088,17.991684,18.13305,17.733885,1.1704247,1.0,0.0810896
258085860425938816,11.342138,12.014403,10.556592,1.2582698,1.0,0.075191505
258015629120849024,8.824374,9.198669,8.279228,1.2092066,1.0,0.056086678
258012914701598720,13.096118,14.265181,12.021624,1.3795081,1.0,0.066165276
257247100554710656,12.05876,12.839726,11.198528,1.2828676,1.0,0.074801706
257197901709260160,14.552261,16.323465,13.0245905,1.8609178,1.0,0.033757027
257155153894623488,12.615298,13.75325,11.528469,1.3996301,1.0,0.056359902
257155158190263808,14.415323,15.812923,13.126692,1.5795008,1.0,0.06323328
257134507991047936,6.5710397,6.8997273,6.073369,1.2014921,1.0,0.03018718
257135882380553856,9.361632,9.855037,8.691756,1.2404925,1.0,0.06878693
256948892385592832,17.870857,19.946344,16.502316,1.591884,1.0,0.09782944
257235319463526272,20.342333,21.570496,18.747057,2.0634503,0.802,0.115147024
257165358742538752,12.505407,13.30259,11.634404,1.2868999,1.0,0.09918792
257361419703863808,16.228909,17.80759,15.01214,1.460411,1.0,0.091258585
256952470096860928,16.544159,18.885494,15.1583605,1.5923841,1.0,0.042797107
257276448071514752,13.497199,14.519133,12.491552,1.345787,1.0,0.083106
258413308733321856,18.284262,20.506468,16.88533,1.620473,1.0,0.10273653
258402588495235584,14.920523,16.30529,13.761133,1.427089,1.0,0.089716054
257645299862068736,15.34308,17.132822,14.0725155,1.4960539,1.0,0.0552187
258403069531687680,17.432936,19.43035,16.12531,1.5188717,1.0,0.10000674
257637603280726400,12.454862,13.305799,11.550941,1.2989905,1.0,0.08876262
257631040571161728,14.631122,16.031883,13.381288,1.5305008,1.0,0.067506425
258439731372229120,15.862236,15.880295,15.844233,1.1412268,1.0,0.06556084
258439662652751744,13.159133,14.471932,12.023079,1.4149333,1.0,0.047247916
257670756127909120,20.18243,20.467113,19.728188,1.1975523,0.968,0.10853514
257714431656283648,16.767393,18.600115,15.484233,1.5064692,1.0,0.08840501
257599223453229824,15.292275,16.726976,14.11628,1.4368569,1.0,0.06827585
257406637119600256,14.353429,15.678516,13.216563,1.4133935,1.0,0.083997175
257502810028612992,18.548615,21.08449,16.921328,1.9543593,1.0,0.038408782
257499786371599488,20.703987,21.500841,19.103313,2.1866941,0.742,0.11435053
257553628080826368,13.121197,14.593164,11.920605,1.4588182,1.0,0.04296415
257371865064289152,16.872704,18.756058,15.58155,1.5105006,1.0,0.08128815
257352073855543296,14.161496,15.511264,13.014812,1.4194778,1.0,0.05852932
257351004403223936,11.884585,12.789738,10.943587,1.316479,1.0,0.067001484
257374407685302016,16.189625,18.129305,14.879401,1.5285283,1.0,0.060150914
254274884405821056,16.694054,18.493576,15.425364,1.4924624,1.0,0.08773635
254305185397144320,13.557437,14.69422,12.495281,1.374169,1.0,0.0663284
257385986918537472,17.35998,19.480616,15.986542,1.5942268,1.0,0.09580184
254293747902478848,17.077576,18.846918,15.811342,1.4932984,1.0,0.0994131
254344531594829184,10.157205,10.627235,9.529852,1.2205477,1.0,0.07799628
258821055748875264,10.549013,11.261968,9.733726,1.2680086,1.0,0.046206187
258820128035891456,9.38744,9.686138,8.919401,1.1985754,1.0,0.08787457
258607681773953792,14.185585,15.474064,13.064559,1.4033608,1.0,0.08518472
258615790672089344,17.81459,20.359104,16.373016,1.6575738,1.0,0.061341844
258622005486580736,18.277,20.627121,16.84573,1.6562248,1.0,0.08454233
258588470379956352,11.571071,12.181975,10.828221,1.2475055,1.0,0.093079776
258542771928141440,18.697048,20.953028,17.264772,1.6652226,1.0,0.09955651
258576517491076480,11.383554,11.92883,10.690513,1.2358392,1.0,0.09503608
258575074382085632,11.953506,12.694334,11.118533,1.2747959,1.0,0.085958235
258573253316295680,14.564997,16.026884,13.382805,1.4391888,1.0,0.09155203
257797990240667520,17.641443,17.969055,17.146858,1.2001338,1.0,0.070570976
257804419810603392,17.48654,19.394764,16.151157,1.565087,1.0,0.10157428
257803663891270528,19.129469,21.344856,17.612156,1.7969503,1.0,0.07552115
258578716514260864,13.990084,15.4654665,12.781799,1.4672741,1.0,0.06289447
259268316465233536,14.342436,15.530134,13.258967,1.3847021,1.0,0.10011089
259281338801432960,18.3171,,,,0.436,0.080215074
259281338806814208,14.221295,15.422227,13.120318,1.4003218,1.0,0.085457675
259282605814581504,17.676605,19.684216,16.34015,1.5555636,1.0,0.09521385
257771743696047744,19.408619,19.873127,18.905556,1.1418056,1.0,0.08546221
257725632931406080,11.712382,12.440609,10.880222,1.2767246,1.0,0.0710452
257746558011306880,15.252544,16.732868,14.059752,1.4482803,1.0,0.06934643
257701134437955712,14.0223465,15.512347,12.8308,1.445187,1.0,0.049431525
257725632931406208,11.5057955,12.187079,10.707289,1.2654613,1.0,0.07107463
257538406717994624,14.938017,16.440287,13.74489,1.4449587,1.0,0.07080363
257469717298711040,18.391594,18.624678,18.041471,1.1662213,1.0,0.09149425
257517344198500480,14.861103,16.17393,13.731233,1.4081202,1.0,0.094184786
257465392273019520,15.723909,17.291357,14.515648,1.4520973,1.0,0.06775454
257475386655383552,5.6537886,5.641185,5.651489,1.1555125,1.0,0.09957941
259038999570848000,17.806408,20.263866,16.367037,1.6601654,1.0,0.06951842
258958288545884032,12.785738,13.889318,11.740086,1.3651829,1.0,0.06597725
255956381280253184,13.527527,14.669575,12.464271,1.3740726,1.0,0.073951714
255960229571295616,12.745292,13.762418,11.74473,1.3420774,1.0,0.06290916
254441215601787392,18.476452,20.922413,16.946869,1.7982702,1.0,0.065059535
257457523892930176,14.53248,15.824357,13.409914,1.4043477,1.0,0.093892135
257457420813696512,17.79508,19.757906,16.468306,1.5475762,1.0,0.10088658
254426960606917120,15.401838,16.774517,14.106597,1.5925726,0.962,0.08654845
254422631276673536,19.965862,21.374262,18.283398,2.18063,0.978,0.07674807
254399026139766400,14.036764,14.517455,12.394167,2.3767474,0.67,0.07120186
254360474513581440,14.462337,16.169851,13.213416,1.4802535,1.0,0.03979218
255860994351604992,17.089918,19.142212,15.761404,1.5404613,1.0,0.07646863
255952013297716480,11.275927,11.7958975,10.6030245,1.2315422,1.0,0.08600351
255934043156129792,19.610956,20.461895,18.49135,1.5116692,0.394,0.059479434
255895869487893120,17.233639,18.34712,15.242718,2.8938463,0.79,0.09203247
255681572093159680,13.6507635,14.729101,12.546262,1.4327767,1.0,0.09410638
259070610529826816,10.6921425,11.110301,10.108867,1.2137225,1.0,0.097778134
259005533185476352,12.992892,13.462549,11.359894,2.3646867,1.0,0.06815057
258996015538087680,15.045763,17.528238,13.646408,1.6011039,1.0,0.019478569
255985823278567808,15.81963,17.478344,14.581496,1.474025,1.0,0.08200337
256000563607077504,18.789223,20.848598,17.3251,1.7301104,1.0,0.09461545
256000189943352448,19.153976,21.89595,17.664347,1.717864,1.0,0.10388194
255978646391353856,13.682881,14.795719,12.630926,1.3693755,1.0,0.056288637
256023996947028224,15.896627,17.446438,14.684581,1.4593749,1.0,0.09973183
256103578399891328,14.939086,16.224455,13.733041,1.500275,1.0,0.106973365
256115638667965824,17.266354,18.770853,15.715616,1.9373415,1.0,0.07726549
256115638667965568,13.461203,14.598785,12.399975,1.3730254,1.0,0.0773993
256086394231866240,11.54294,12.4024105,10.632956,1.3018187,1.0,0.056653805
256051385957701120,15.095141,16.747063,13.860059,1.4713196,1.0,0.059656974
255856772399285760,11.400812,12.177639,10.541165,1.2837166,1.0,0.06662246
255924254922549504,19.487783,20.029556,18.824087,1.2160048,1.0,0.05634645
256020908870126208,12.445678,13.680373,10.780409,2.183867,0.996,0.022616716
256004622354150400,13.987102,15.335253,12.842533,1.417434,1.0,0.09870176
255797673646771456,18.888416,20.694416,17.350344,1.8729877,1.0,0.07029939
255744347336189056,10.65947,11.214393,9.959069,1.2373756,1.0,0.072797835
255787537526875904,16.427597,18.41662,15.107376,1.5361464,1.0,0.061810404
255731217616609792,16.07922,17.985254,14.783163,1.5141133,1.0,0.062177967
254980427273060480,15.990287,17.737946,14.726852,1.4926887,1.0,0.093665645
255732080909457408,13.590876,14.63973,12.573015,1.3508807,1.0,0.0927144
255001317991303168,20.34735,21.053785,18.31936,3.1036081,0.918,0.11191168
255766200129939456,9.874109,10.378083,9.216465,1.2272935,1.0,0.057281528
255015336762473088,19.078836,21.258337,17.628914,1.6976464,1.0,0.100294255
255010973080131584,12.867728,13.902599,11.853635,1.3507358,1.0,0.07982853
256921065291910144,15.471207,17.142717,13.760718,2.1898084,1.0,0.068611875
256921065295874432,15.644317,,,,1.0,0.06563414
256850284235248384,15.285015,16.662504,14.125437,1.4286633,1.0,0.08860905
256898937624567680,14.972709,17.007982,13.647557,1.5377663,1.0,0.03791095
253835182836291712,13.690529,14.93807,12.585506,1.3945712,1.0,0.06030117
253831334539532032,16.393644,17.851177,14.869012,1.9036458,1.0,0.08271496
253831334545609472,16.532486,18.041721,15.195623,1.6225965,1.0,0.08238498
253858925416226688,14.85509,16.164265,13.726967,1.4069341,1.0,0.09835823
253855455082709248,14.19795,15.274872,13.169003,1.3548697,1.0,0.088228524
253805118064636288,15.226145,16.574873,14.0812,1.4177414,1.0,0.09313529
256889866654783104,17.214943,18.83418,15.562645,2.0913253,0.998,0.10460145
256890004092888064,17.133991,19.081573,15.8209505,1.5313028,1.0,0.082991816
256894745732601984,17.649694,20.180935,16.200943,1.6689612,1.0,0.063629046
253870504647929088,15.115017,16.78508,13.874092,1.4757779,1.0,0.045524307
254247637133532416,12.908393,13.853414,11.941586,1.3292091,1.0,0.08922818
254244785275249152,12.912478,13.851777,11.948892,1.3277761,1.0,0.09585505
253864526053518336,10.85507,11.314153,10.230731,1.223235,1.0,0.092806965
253866793788245376,19.94606,21.35932,18.431843,1.8951664,0.998,0.11236289
253801338493494144,7.3474617,7.5716004,6.9619246,1.1903293,1.0,0.059847
254199739658225792,16.607306,18.326921,15.348561,1.4906747,1.0,0.09590454
253578996628017280,10.081836,10.68629,9.34192,1.2477168,1.0,0.048242826
253978875258068992,16.130629,17.703182,14.9119215,1.463677,1.0,0.096014835
253964268070842880,11.201281,11.699306,10.5471325,1.2273178,1.0,0.097452715
253912487945341952,17.358946,17.59893,16.998085,1.1682897,1.0,0.04407427
253904108467766272,15.699358,17.26578,14.4828005,1.462083,1.0,0.08503857
253904898741734912,13.1595745,14.072528,12.211047,1.3211912,1.0,0.08618092
253905311058582912,17.165947,17.342295,16.58657,1.3342276,1.0,0.048345633
253905311055830912,19.214617,,,,0.782,0.050583508
253145445443848960,15.888344,17.394846,14.698546,1.440383,1.0,0.09794099
254015502739049856,10.670743,11.254367,9.948145,1.2425997,1.0,0.06338361
254012272923792256,13.955707,15.084757,12.90186,1.3674515,1.0,0.09351229
254329241511238528,17.589582,19.934954,16.215296,1.5761623,1.0,0.083594345
254106178088721664,14.377515,15.823731,13.203202,1.4328884,1.0,0.07190658
253973515139118336,9.949259,10.334651,9.398135,1.2078215,1.0,0.08422738
253941693725282944,19.463835,19.88023,18.881006,1.2142277,1.0,0.101859234
253936196167057664,18.234217,18.174515,18.449764,1.1113526,1.0,0.09599115
253185229725618944,19.214071,21.160295,17.704453,1.8114458,1.0,0.08960231
253263123250990080,17.517097,17.640587,17.318405,1.1527159,1.0,0.083643265
253282983181337728,19.211319,21.076977,17.709742,1.8082738,1.0,0.071541056
253270579314396800,19.003454,19.4142,18.480465,1.178197,1.0,0.07576672
253273809128964352,12.347345,13.096856,11.505276,1.2778307,1.0,0.09634534
252662278803915776,11.910762,12.782508,10.990153,1.3076931,1.0,0.06564847
252669352613600000,18.222645,20.914623,16.73815,1.7127663,1.0,0.059861146
252688323482163584,19.235094,21.389711,17.657557,1.8994954,0.878,0.09916103
252861874523362560,9.35772,9.777505,8.769478,1.2162867,1.0,0.058911268
252861874523363072,14.382042,15.854706,13.194579,1.44341,1.0,0.058831356
252864451503669760,14.711652,16.23215,13.520487,1.4396513,1.0,0.05672205
252871525313325568,15.167053,16.614622,13.988039,1.4380386,1.0,0.096256815
252460793297298560,14.040729,15.403072,12.877378,1.4357901,1.0,0.07856889
252788722640556928,15.363496,16.693808,14.228183,1.4106513,1.0,0.06654435
204724155947644288,15.700834,17.15363,14.522014,1.4368988,1.0,0.081317365
252797140773455616,18.622662,21.13393,17.069822,1.8311026,1.0,0.059009816
252781610174910976,14.587547,15.841956,13.480228,1.3955882,1.0,0.096618906
252817344302788480,13.938688,15.211342,12.821889,1.402019,1.0,0.06588849
204676121035325952,5.3054643,5.29328,5.2598414,1.1724008,1.0,0.07096721
252911043309404928,11.100823,11.651019,10.408223,1.233531,1.0,0.08401313
252925440039739648,14.620779,16.013752,13.437436,1.452879,1.0,0.07778945
253007074482702080,18.880308,21.099928,17.414558,1.7176118,1.0,0.09593388
252963407550434048,13.750029,14.867699,12.69987,1.3663856,1.0,0.09660198
252963407550435072,14.021825,15.199817,12.944594,1.3803418,1.0,0.09625633
252932483786045696,15.563246,17.11904,14.304065,1.5154481,1.0,0.08524044
252916678306399872,14.009034,15.240634,12.908789,1.392858,1.0,0.09074372
204892071986052096,17.615108,19.008808,16.007235,2.0517104,1.0,0.08363355
204847163812176896,15.793227,17.75279,14.486301,1.5220565,1.0,0.04583454
204846133020035200,17.265326,19.258436,15.948897,1.5307574,1.0,0.0945806
204578917335524480,16.475145,18.327185,15.195467,1.4997112,1.0,0.06971813
204579501451908864,15.022907,16.615412,13.80662,1.4576954,1.0,0.0626907
204832350466264704,15.776121,17.721792,14.46407,1.5302294,1.0,0.04820525
204827750559809792,15.909185,17.675072,14.643105,1.4935619,1.0,0.07060602
204621244236776192,13.135725,14.189518,12.112541,1.3549125,1.0,0.08836513
204784732167814912,14.969902,16.358438,13.815324,1.4209718,1.0,0.09590389
204630216424593664,17.562487,19.538216,16.235529,1.5464149,1.0,0.09524739
254139610111042816,19.876022,21.467592,18.39928,1.807675,1.0,0.10009407
