source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,gcns_prob,dist_50
1442006441811697408,18.060934,20.314539,16.664505,1.0,0.09487408
1441817776784808576,13.959583,15.085766,12.88578,1.0,0.06694482
1248748100496453632,18.043503,20.257196,16.639221,1.0,0.09029414
1248730409526515840,17.90957,20.245285,16.4605,1.0,0.06884432
1248736731718351360,18.011595,20.57155,16.555763,1.0,0.07499761
1248742297996317184,15.858287,17.248234,14.67974,1.0,0.10035019
1248692648174081408,11.677332,12.147813,11.039369,1.0,0.0899953
1248857746716814464,16.40017,18.027706,15.173428,1.0,0.09682289
1248838470903612544,11.0039215,11.851712,10.089636,1.0,0.05881251
1248784766632571648,8.642145,8.981986,8.124107,1.0,0.04849247
1248799537024512640,18.894964,21.104425,17.413809,1.0,0.08789335
1248817270944515200,11.690548,11.522999,10.865599,0.458,0.1149763
1249075346940177280,13.347497,14.420893,12.315936,1.0,0.097464256
1249055757593265152,12.198131,12.986085,11.331747,1.0,0.08204059
1249132315386361600,12.524304,13.986182,11.317977,1.0,0.057251845
1249131147155256320,13.8128805,15.088853,12.694086,1.0,0.076315954
1249079263950353408,16.516384,18.541018,15.186289,1.0,0.063721135
1249099330037561472,16.260164,18.239193,14.940702,1.0,0.064901106
1248884787830977920,13.52003,14.78146,12.406702,1.0,0.0698642
1248882451369074688,10.210499,10.634042,9.623725,1.0,0.08305789
1249275629854893952,14.512623,15.412293,12.570122,0.622,0.039733544
1248042630643556608,16.689528,17.975168,15.576998,1.0,0.0769518
1247974392203206656,11.552211,12.536245,10.563121,1.0,0.040132955
1247958616787416832,16.961805,18.943083,15.651195,1.0,0.08324952
1247979748026622848,12.249389,12.993123,11.411597,1.0,0.097595245
1248049227713327872,7.5250297,7.7884173,7.090478,1.0,0.06182793
1248417804625910784,19.236593,21.235973,17.65583,1.0,0.05090105
1248413303500858496,13.298689,14.399041,12.247728,1.0,0.09132781
1249188386183752320,13.411051,14.459772,12.391136,1.0,0.091956854
1249211033546807296,16.676134,18.970255,15.284511,1.0,0.056075644
1249218146012950016,9.272554,9.514568,8.812248,1.0,0.095529966
1249218214732128640,5.754958,5.7579722,5.723079,1.0,0.09680362
1249265734250293376,7.320928,7.432704,7.0914803,1.0,0.094302975
1248384922357055360,15.251529,16.8537,14.030803,1.0,0.06329026
1248478105967495424,17.089527,19.33915,15.726808,1.0,0.061570365
1248554178428201600,14.608882,15.900708,13.486863,1.0,0.10045475
1248554487665847296,14.60008,16.091978,13.409541,1.0,0.05978539
1249177120485182208,15.405221,16.738066,14.262034,1.0,0.08313702
1249185744779509376,13.319138,14.637823,12.13681,1.0,0.06553061
1249163307870415872,15.688095,17.194017,14.49323,1.0,0.08132639
1249511200220647808,19.00013,21.06922,17.5666,1.0,0.10379777
1249506149339791744,16.997734,19.003206,15.6764145,1.0,0.07521222
1249513399244591744,15.022714,16.425163,13.861459,1.0,0.075537674
1441746720845267712,16.983227,18.907276,15.68016,1.0,0.0914268
1441731327683121280,10.765563,11.24391,10.129515,1.0,0.093097135
